transaction_id,account_id,customer_id,timestamp,amount,direction,counterparty,counterparty_jurisdiction,channel
TXN002696,ACC00134,CUST0111,2025-12-28 20:50:46,10149.29,credit,Kayla Watts,US,CARD
TXN002697,ACC00134,CUST0111,2025-11-20 02:38:22,9001.72,debit,Amanda Johnson,DE,CARD
TXN002698,ACC00134,CUST0111,2025-12-06 04:09:22,2247.68,debit,Evans and Sons,US,ACH
TXN002699,ACC00134,CUST0111,2025-10-06 00:52:14,7968.76,debit,Guzman and Sons,JP,WIRE
TXN002700,ACC00134,CUST0111,2025-11-07 21:07:32,8232.63,credit,Destiny Daniel,US,CARD
TXN002701,ACC00134,CUST0111,2025-10-13 02:51:52,2123.99,credit,Jones-Scott,NL,WIRE
TXN002702,ACC00134,CUST0111,2025-10-27 01:14:11,4727.78,credit,Steven Ross,US,CHECK
TXN002703,ACC00134,CUST0111,2025-11-04 06:35:45,2240.73,debit,David Coleman,CH,CARD
TXN002704,ACC00134,CUST0111,2025-12-06 08:43:48,3242.38,debit,Kimberly Jones,NL,CARD
TXN002705,ACC00134,CUST0111,2025-12-24 02:36:25,10820.26,debit,Whitney Terry,US,CARD
TXN002706,ACC00134,CUST0111,2025-11-09 07:29:16,8171.47,credit,Klein PLC,DE,ACH
TXN002707,ACC00134,CUST0111,2025-11-02 19:20:09,2148.06,debit,Samantha Jacobs,GB,CHECK
TXN002708,ACC00134,CUST0111,2025-11-25 20:52:51,2672.2,credit,Christian Riddle,US,CHECK
TXN002709,ACC00134,CUST0111,2025-11-29 00:35:49,2695.28,debit,Gray-Maynard,CA,ACH
TXN002710,ACC00134,CUST0111,2025-11-24 08:44:22,323.17,debit,Jones Inc,DE,ACH
TXN002711,ACC00134,CUST0111,2025-11-07 12:05:43,202.67,debit,Melinda Russell,CA,CARD
TXN002712,ACC00135,CUST0112,2025-12-25 05:18:21,6930.85,debit,Robert Hill,SG,CARD
TXN002713,ACC00135,CUST0112,2025-11-16 17:19:03,2402.62,debit,Bennett and Sons,US,ACH
TXN002714,ACC00135,CUST0112,2025-10-23 21:57:42,10065.39,credit,Lynn-Patton,SG,ACH
TXN002715,ACC00135,CUST0112,2025-11-01 13:52:41,9933.98,credit,Thompson Ltd,SG,ACH
TXN002716,ACC00135,CUST0112,2025-10-17 20:18:24,9813.68,credit,Chapman-Roman,NL,WIRE
TXN002717,ACC00135,CUST0112,2025-11-20 22:13:52,5376.53,credit,Rice Ltd,SG,WIRE
TXN002718,ACC00135,CUST0112,2025-11-30 06:30:02,8370.7,credit,"Grimes, Arnold and Lawson",SG,WIRE
TXN002719,ACC00135,CUST0112,2025-12-14 17:40:09,4256.46,debit,Jackson Group,FR,ACH
TXN002720,ACC00135,CUST0112,2025-10-12 20:18:45,6745.01,debit,Robert Byrd,NL,CARD
TXN002721,ACC00135,CUST0112,2025-12-13 13:43:11,1571.21,debit,"Arnold, Macias and Powell",DE,ACH
TXN002722,ACC00135,CUST0112,2025-12-23 03:40:51,10684.81,debit,Deanna Parks,DE,CARD
TXN002723,ACC00135,CUST0112,2025-12-28 15:11:40,714.88,debit,Mary Thomas,SG,CARD
TXN002724,ACC00136,CUST0113,2025-10-14 10:04:25,4058.11,debit,Zimmerman-Wright,AU,ACH
TXN002725,ACC00136,CUST0113,2025-11-22 13:26:08,5072.61,debit,Michelle White,NL,CARD
TXN002726,ACC00136,CUST0113,2025-12-16 11:15:32,2145.76,debit,Dr. Kathryn Hill,IR,CARD
TXN002727,ACC00136,CUST0113,2025-12-28 09:35:16,8323.75,credit,Meyer-Higgins,AU,ACH
TXN002728,ACC00136,CUST0113,2025-12-30 13:03:22,529.66,debit,Torres Inc,US,WIRE
TXN002729,ACC00136,CUST0113,2025-10-23 06:56:41,887.12,debit,Russell-Edwards,AU,WIRE
TXN002730,ACC00136,CUST0113,2025-12-20 04:17:38,9595.62,debit,Walters Inc,AU,WIRE
TXN002731,ACC00136,CUST0113,2025-10-01 12:58:42,6269.25,credit,Theresa Martin,GB,CARD
TXN002732,ACC00136,CUST0113,2025-12-11 16:01:33,3650.45,credit,Miller LLC,DE,ACH
TXN002733,ACC00136,CUST0113,2025-11-07 04:36:43,8605.24,credit,Katherine Baxter,KP,CARD
TXN002734,ACC00136,CUST0113,2025-12-07 00:39:24,5396.95,debit,Rhodes-Randolph,GB,ACH
TXN002735,ACC00136,CUST0113,2025-10-29 09:57:58,91.66,debit,Castillo PLC,DE,ACH
TXN002736,ACC00136,CUST0113,2025-12-11 17:24:31,3466.59,debit,Megan Patel,AU,CHECK
TXN002737,ACC00136,CUST0113,2025-10-22 04:59:56,6528.04,debit,Sullivan PLC,JP,ACH
TXN002738,ACC00136,CUST0113,2025-10-19 11:43:09,7285.73,debit,Bartlett Ltd,AU,ACH
TXN002739,ACC00137,CUST0114,2025-11-20 10:44:01,1935.12,credit,"Guerrero, Knapp and Kidd",CA,ACH
TXN002740,ACC00137,CUST0114,2025-10-03 08:26:57,4857.95,debit,"Sutton, Williams and West",AU,WIRE
TXN002741,ACC00137,CUST0114,2025-10-18 04:18:10,5769.07,debit,Craig PLC,JP,WIRE
TXN002742,ACC00137,CUST0114,2025-11-05 06:17:16,1641.12,debit,Thompson LLC,DE,ACH
TXN002743,ACC00137,CUST0114,2025-10-04 04:10:55,6139.25,credit,Kayla Farley,AU,CARD
TXN002744,ACC00137,CUST0114,2025-11-14 00:54:08,2904.55,credit,James Brooks,JP,CARD
TXN002745,ACC00137,CUST0114,2025-12-24 08:59:15,1464.81,credit,Thomas Wright,JP,CARD
TXN002746,ACC00137,CUST0114,2025-12-06 17:57:04,8610.79,credit,Pamela Wilson,DE,CARD
TXN002747,ACC00137,CUST0114,2025-11-26 13:27:00,11114.48,debit,Edward Lewis,JP,CHECK
TXN002748,ACC00137,CUST0114,2025-11-25 23:41:14,2581.38,debit,Laura Robinson,JP,CHECK
TXN002749,ACC00138,CUST0115,2025-12-02 04:08:28,1740.21,credit,Joel Williamson,US,CARD
TXN002750,ACC00138,CUST0115,2025-11-05 07:27:52,6938.49,debit,Brown-Smith,GB,ACH
TXN002751,ACC00138,CUST0115,2025-11-23 23:26:37,1479.77,debit,Murphy-Gomez,CA,ACH
TXN002752,ACC00138,CUST0115,2025-12-12 04:51:12,9702.07,debit,Bailey Ltd,CH,ACH
TXN002753,ACC00138,CUST0115,2025-11-25 10:37:41,6938.6,credit,Morales Inc,CA,WIRE
TXN002754,ACC00138,CUST0115,2025-12-09 11:12:52,5371.04,debit,Jordan and Sons,NL,ACH
TXN002755,ACC00138,CUST0115,2025-11-12 14:28:07,5290.26,credit,Jose Hernandez,US,CARD
TXN002756,ACC00138,CUST0115,2025-12-04 17:34:17,6331.59,debit,John Moore,GB,CARD
TXN002757,ACC00138,CUST0115,2025-11-17 14:32:45,1673.18,debit,"Wright, Ruiz and Brooks",CH,WIRE
TXN002758,ACC00139,CUST0116,2025-10-14 01:54:42,9491.03,debit,Douglas-Gonzales,DE,ACH
TXN002759,ACC00139,CUST0116,2025-10-17 19:44:23,9136.04,credit,Gomez Group,SG,ACH
TXN002760,ACC00139,CUST0116,2025-12-06 14:31:47,6078.96,debit,Stephen Fletcher,US,CARD
TXN002761,ACC00139,CUST0116,2025-10-21 10:42:01,10544.67,debit,Dustin Anderson,US,CARD
TXN002762,ACC00139,CUST0116,2025-10-23 23:46:27,745.5,debit,Manning-Santana,JP,ACH
TXN002763,ACC00139,CUST0116,2025-12-18 23:51:00,3348.69,debit,Wade Group,CH,ACH
TXN002764,ACC00139,CUST0116,2025-12-02 15:54:25,9534.39,credit,Victoria Wilson,CA,CARD
TXN002765,ACC00139,CUST0116,2025-11-03 16:18:22,2533.19,debit,Pierce-Marsh,CH,ACH
TXN002766,ACC00139,CUST0116,2025-12-24 05:38:13,7720.46,credit,"Anderson, Potter and Deleon",CH,WIRE
TXN002767,ACC00139,CUST0116,2025-11-26 23:31:42,1123.51,debit,Nicholas Harmon,AU,CARD
TXN002768,ACC00139,CUST0116,2025-12-24 06:15:11,7350.98,debit,Anderson-Rosario,AU,ACH
TXN002769,ACC00140,CUST0117,2025-11-29 02:22:02,595.42,debit,"Young, Gregory and Peterson",FR,ACH
TXN002770,ACC00140,CUST0117,2025-10-21 02:55:02,11089.95,credit,"Mclaughlin, Hamilton and Roberts",GB,WIRE
TXN002771,ACC00140,CUST0117,2025-12-13 01:49:28,7276.71,debit,Miller-Patterson,FR,ACH
TXN002772,ACC00140,CUST0117,2025-10-11 22:37:56,10960.77,credit,"Hernandez, Dixon and Wright",FR,ACH
TXN002773,ACC00140,CUST0117,2025-10-04 02:22:22,7946.61,credit,Sharon Gamble,JP,CARD
TXN002774,ACC00140,CUST0117,2025-12-30 12:39:18,8965.29,credit,Robert Gonzalez,FR,CHECK
TXN002775,ACC00140,CUST0117,2025-10-19 16:25:42,6441.4,credit,"Patton, Garcia and Cross",CA,ACH
TXN002776,ACC00140,CUST0117,2025-12-25 03:15:39,6259.25,debit,"White, Riddle and Garza",SG,ACH
TXN002777,ACC00140,CUST0117,2025-10-18 02:25:45,9481.88,credit,"Hernandez, Martinez and Morales",FR,ACH
TXN002778,ACC00140,CUST0117,2025-10-14 15:38:52,6923.83,debit,Mooney-Hickman,FR,WIRE
TXN002779,ACC00141,CUST0118,2025-12-08 00:34:34,4209.83,debit,Eric Schultz,SG,CHECK
TXN002780,ACC00141,CUST0118,2025-12-18 16:31:09,9667.48,debit,George Mendoza,AU,CARD
TXN002781,ACC00141,CUST0118,2025-11-27 21:15:11,7008.58,credit,"Simmons, Williams and Rodriguez",SG,WIRE
TXN002782,ACC00141,CUST0118,2025-10-23 05:17:23,3316.84,debit,Ramirez-Bell,US,ACH
TXN002783,ACC00141,CUST0118,2025-11-01 17:07:26,9154.56,debit,Wright-Jacobson,NL,ACH
TXN002784,ACC00141,CUST0118,2025-10-26 04:20:46,9345.6,debit,Williams Inc,AF,WIRE
TXN002785,ACC00141,CUST0118,2025-12-30 07:29:19,7377.28,credit,"Garner, Lewis and Kennedy",DE,ACH
TXN002786,ACC00141,CUST0118,2025-10-27 23:37:32,753.02,credit,Ashlee Lopez,KP,CARD
TXN002787,ACC00141,CUST0118,2025-11-11 20:49:11,4957.04,credit,Heidi Torres,NL,CARD
TXN002788,ACC00141,CUST0118,2025-11-21 13:25:46,4118.81,debit,Adam Arnold,NL,CHECK
TXN002789,ACC00141,CUST0118,2025-12-20 08:50:18,106.52,debit,Erin Figueroa,NL,CARD
TXN002790,ACC00141,CUST0118,2025-10-04 03:27:28,7400.31,credit,Paul-Chapman,GB,ACH
TXN002791,ACC00141,CUST0118,2025-11-18 04:39:56,5426.33,debit,"Watson, Santos and Clark",SG,WIRE
TXN002792,ACC00141,CUST0118,2025-11-30 11:28:37,8130.66,credit,Stephen Anderson,US,CARD
TXN002793,ACC00141,CUST0118,2025-11-11 06:43:05,3027.45,debit,Barbara Willis,JP,CHECK
TXN002794,ACC00141,CUST0118,2025-12-18 15:38:29,1340.62,credit,Martha Lee,SG,CARD
TXN002795,ACC00141,CUST0118,2025-12-17 09:44:53,2499.33,debit,"Griffin, Garcia and Mcmahon",JP,ACH
TXN002796,ACC00142,CUST0119,2025-11-17 11:24:56,6539.82,credit,Brittany Anderson,SG,CARD
TXN002797,ACC00142,CUST0119,2025-12-05 01:39:58,7119.95,credit,Pierce-King,FR,ACH
TXN002798,ACC00142,CUST0119,2025-11-03 06:35:35,2357.94,debit,Sarah Meadows,CA,CARD
TXN002799,ACC00142,CUST0119,2025-10-24 22:23:37,3996.66,credit,Stephanie West,SG,CARD
TXN002800,ACC00142,CUST0119,2025-10-28 22:26:54,3317.74,credit,Susan Jones,SG,CARD
TXN002801,ACC00142,CUST0119,2025-10-17 23:44:03,224.33,credit,Mills-Farley,US,ACH
TXN002802,ACC00142,CUST0119,2025-12-23 10:33:27,5119.94,debit,Jackson LLC,FR,ACH
TXN002803,ACC00142,CUST0119,2025-10-03 21:10:07,4016.15,credit,Betty Williams,SG,CARD
TXN002804,ACC00142,CUST0119,2025-12-15 10:33:08,9874.61,credit,Rebecca Benson,GB,CARD
TXN002805,ACC00142,CUST0119,2025-10-25 16:22:41,5250.3,debit,"Olsen, Simpson and Patel",US,WIRE
TXN002806,ACC00143,CUST0120,2025-10-04 02:45:45,4986.53,credit,"Chan, Morales and Nelson",KP,ACH
TXN002807,ACC00143,CUST0120,2025-11-30 20:38:15,9544.36,debit,Smith PLC,FR,WIRE
TXN002808,ACC00143,CUST0120,2025-12-04 17:08:33,463.4,debit,Michael Suarez,US,CHECK
TXN002809,ACC00143,CUST0120,2025-10-23 21:48:28,830.03,debit,Joy Zimmerman,JP,CHECK
TXN002810,ACC00143,CUST0120,2025-12-23 07:05:57,6896.73,debit,Elizabeth Robinson,AU,CARD
TXN002811,ACC00143,CUST0120,2025-12-08 17:07:40,522.54,credit,"Adams, Wilson and Walker",CA,WIRE
TXN002812,ACC00144,CUST0121,2025-12-16 01:16:53,7672.64,debit,Casey Marks,NL,CHECK
TXN002813,ACC00144,CUST0121,2025-11-27 07:32:19,4984.3,credit,Day and Sons,JP,ACH
TXN002814,ACC00144,CUST0121,2025-10-10 21:48:22,1208.64,credit,Nichols Inc,NL,ACH
TXN002815,ACC00144,CUST0121,2025-10-05 18:25:15,2991.01,debit,Mackenzie Compton,SG,CARD
TXN002816,ACC00144,CUST0121,2025-11-12 10:02:10,11605.65,credit,Travis Henson,FR,CARD
TXN002817,ACC00144,CUST0121,2025-11-26 14:10:17,7333.2,debit,Bowen-Ortiz,NL,ACH
TXN002818,ACC00144,CUST0121,2025-12-19 20:40:15,5178.97,debit,"Phillips, Galloway and Garrett",AU,ACH
TXN002819,ACC00144,CUST0121,2025-10-03 13:17:58,5537.89,credit,Holloway and Sons,NL,ACH
TXN002820,ACC00144,CUST0121,2025-10-11 06:16:41,1913.59,credit,"Sanford, Thompson and Bonilla",NL,ACH
TXN002821,ACC00144,CUST0121,2025-12-17 23:42:25,10198.59,debit,"Sandoval, Parrish and Crosby",DE,ACH
TXN002822,ACC00144,CUST0121,2025-12-17 14:14:16,8426.89,credit,"Rodriguez, Reese and Reyes",DE,ACH
TXN002823,ACC00144,CUST0121,2025-11-18 23:28:10,5391.38,debit,"Scott, Sims and Munoz",NL,WIRE
TXN002824,ACC00144,CUST0121,2025-11-13 03:39:33,6457.59,debit,Jeremy Nguyen,KP,CARD
TXN002825,ACC00144,CUST0121,2025-12-30 01:56:18,9846.95,debit,Perkins Group,DE,ACH
TXN002826,ACC00144,CUST0121,2025-11-08 17:44:28,1672.57,debit,Griffin Ltd,CA,ACH
TXN002827,ACC00144,CUST0121,2025-12-25 10:57:42,8853.52,debit,Jackie Barrera,AF,CARD
TXN002828,ACC00144,CUST0121,2025-11-19 05:02:29,6476.17,credit,Christopher Lopez,NL,CHECK
TXN002829,ACC00144,CUST0121,2025-11-22 10:30:45,5687.3,credit,Chelsea Henry,NL,CARD
TXN002830,ACC00144,CUST0121,2025-12-21 18:16:44,3605.58,credit,Maria Smith,SG,CARD
TXN002831,ACC00144,CUST0121,2025-12-04 20:30:53,10694.19,credit,Mcclure Group,FR,ACH
TXN002832,ACC00144,CUST0121,2025-12-16 20:14:35,6723.38,credit,Chelsea Thomas,CA,CARD
TXN002833,ACC00144,CUST0121,2025-12-13 00:39:06,8049.11,credit,Jesse Brewer,AU,CHECK
TXN002834,ACC00144,CUST0121,2025-10-05 20:34:03,2763.73,credit,Nathaniel Taylor,CH,CARD
TXN002835,ACC00144,CUST0121,2025-10-09 14:04:23,4265.05,debit,Alexandra Garcia,CH,CARD
TXN002836,ACC00144,CUST0121,2025-12-02 08:43:47,8096.01,credit,Brian Smith,DE,CARD
TXN002837,ACC00144,CUST0121,2025-10-22 18:15:44,1298.43,credit,"Michael, Anderson and Carrillo",FR,ACH
TXN002838,ACC00144,CUST0121,2025-12-23 09:35:58,4787.22,debit,Todd Greene,NL,CARD
TXN002839,ACC00144,CUST0121,2025-11-28 17:09:43,3407.84,debit,Alexandra Conner,GB,CARD
TXN002840,ACC00144,CUST0121,2025-10-25 03:24:28,5160.52,debit,Sabrina Farrell,DE,CHECK
TXN002841,ACC00144,CUST0121,2025-10-15 17:27:42,6736.69,credit,Harris Group,NL,ACH
TXN002842,ACC00145,CUST0122,2025-10-27 17:18:09,6038.43,debit,Moore-Brown,SG,ACH
TXN002843,ACC00145,CUST0122,2025-10-22 13:18:12,8365.03,credit,Lori Martinez,AF,CARD
TXN002844,ACC00145,CUST0122,2025-11-12 07:44:23,5763.08,credit,Garcia LLC,JP,ACH
TXN002845,ACC00145,CUST0122,2025-11-13 05:19:52,280.16,debit,Hunt Group,AF,ACH
TXN002846,ACC00145,CUST0122,2025-10-08 04:05:24,7044.93,credit,Smith and Sons,JP,WIRE
TXN002847,ACC00145,CUST0122,2025-11-04 17:36:40,7686.73,debit,Jeffery Hernandez,SG,CHECK
TXN002848,ACC00145,CUST0122,2025-10-20 20:41:06,2572.65,debit,"Mitchell, Dorsey and Cohen",CH,ACH
TXN002849,ACC00145,CUST0122,2025-11-03 04:17:10,11021.75,credit,"Henson, Carson and Rodriguez",DE,ACH
TXN002850,ACC00145,CUST0122,2025-11-08 21:29:05,278.01,credit,Ewing and Sons,CH,WIRE
TXN002851,ACC00145,CUST0122,2025-10-28 00:45:28,3157.88,debit,Tyler Howard,GB,CARD
TXN002852,ACC00145,CUST0122,2025-12-03 03:16:32,3480.52,credit,"Cook, Ward and Middleton",DE,ACH
TXN002853,ACC00145,CUST0122,2025-11-09 00:52:43,8888.82,debit,Andrew Hernandez,CH,CARD
TXN002854,ACC00145,CUST0122,2025-10-07 08:14:17,3115.96,debit,Moreno-Greene,JP,ACH
TXN002855,ACC00145,CUST0122,2025-12-01 05:08:27,10892.03,credit,Brittany Contreras,GB,CARD
TXN002856,ACC00145,CUST0122,2025-12-20 21:47:41,969.51,debit,Weber-Mitchell,DE,ACH
TXN002857,ACC00145,CUST0122,2025-10-11 03:42:13,7477.15,debit,Nelson Group,FR,WIRE
TXN002858,ACC00145,CUST0122,2025-10-26 17:33:23,6468.57,debit,Tasha Cochran,AF,CARD
TXN002859,ACC00145,CUST0122,2025-11-26 11:37:17,5293.48,credit,Angela Smith,GB,CARD
TXN002860,ACC00145,CUST0122,2025-10-31 07:49:44,3938.6,debit,Strickland and Sons,MM,WIRE
TXN002861,ACC00145,CUST0122,2025-12-18 00:28:31,7370.88,debit,Hernandez-Griffin,AU,ACH
TXN002862,ACC00145,CUST0122,2025-10-06 16:31:12,11936.53,debit,Briggs-Wilson,CH,WIRE
TXN002863,ACC00145,CUST0122,2025-12-26 07:52:42,858.63,debit,Moyer-Ramirez,AU,ACH
TXN002864,ACC00145,CUST0122,2025-10-07 00:09:39,9036.74,credit,Zachary White,GB,CARD
TXN002865,ACC00145,CUST0122,2025-11-10 21:34:51,8516.76,credit,Francisco Coleman,DE,CARD
TXN002866,ACC00145,CUST0122,2025-10-26 05:37:24,4557.12,credit,Jennifer Leon,AF,CARD
TXN002867,ACC00145,CUST0122,2025-12-03 16:44:23,1644.13,debit,Taylor-Raymond,FR,ACH
TXN002868,ACC00145,CUST0122,2025-10-18 08:55:53,11984.38,credit,Janet Dunn,AF,CHECK
TXN002869,ACC00145,CUST0122,2025-12-27 16:12:41,5227.87,debit,Katherine Herrera,AF,CARD
TXN002870,ACC00145,CUST0122,2025-12-16 14:55:04,9845.93,credit,Cruz PLC,AF,ACH
TXN002871,ACC00145,CUST0122,2025-12-24 00:00:42,4089.79,credit,"Fisher, Lane and Steele",DE,WIRE
TXN002872,ACC00145,CUST0122,2025-12-15 23:23:46,11577.81,debit,"Robinson, Miller and Ward",CA,WIRE
TXN002873,ACC00146,CUST0123,2025-12-17 13:38:30,1583.35,credit,Mccall Inc,SG,ACH
TXN002874,ACC00146,CUST0123,2025-11-02 16:07:08,4767.27,debit,Ward-Atkinson,FR,ACH
TXN002875,ACC00146,CUST0123,2025-10-23 05:22:50,11184.43,debit,Phillips and Sons,NL,ACH
TXN002876,ACC00146,CUST0123,2025-10-12 11:55:31,11560.7,credit,"Bonilla, Durham and Sanchez",GB,ACH
TXN002877,ACC00146,CUST0123,2025-12-25 13:42:14,3737.87,debit,Amy Taylor,JP,CARD
TXN002878,ACC00146,CUST0123,2025-10-07 12:53:44,2135.59,credit,"Padilla, Bennett and Johnson",JP,ACH
TXN002879,ACC00146,CUST0123,2025-11-06 04:00:34,9786.45,debit,Watson-Miles,SG,WIRE
TXN002880,ACC00146,CUST0123,2025-12-02 01:57:05,9130.49,credit,"Perkins, Woods and Wheeler",JP,ACH
TXN002881,ACC00146,CUST0123,2025-11-16 01:51:50,5782.68,debit,Charles Thomas,DE,CHECK
TXN002882,ACC00146,CUST0123,2025-10-20 00:26:32,7153.3,debit,Jones PLC,GB,ACH
TXN002883,ACC00146,CUST0123,2025-12-16 06:33:55,3289.4,debit,Jennifer Cannon,JP,CHECK
TXN002884,ACC00146,CUST0123,2025-12-16 22:43:29,9746.76,credit,Manning-Adkins,JP,ACH
TXN002885,ACC00146,CUST0123,2025-12-29 06:38:27,3026.71,credit,"Rush, Harrison and Sharp",NL,ACH
TXN002886,ACC00146,CUST0123,2025-11-03 05:16:04,7071.46,credit,Harrington-Dominguez,JP,ACH
TXN002887,ACC00146,CUST0123,2025-10-05 16:03:59,9830.9,debit,Rodriguez-Brown,AF,ACH
TXN002888,ACC00146,CUST0123,2025-11-19 21:50:15,8066.61,credit,"Johnson, Potter and Gordon",JP,ACH
TXN002889,ACC00146,CUST0123,2025-11-01 11:40:16,9033.72,debit,Sanders Group,JP,ACH
TXN002890,ACC00146,CUST0123,2025-12-05 14:46:34,7839.35,debit,"Vaughan, Gibson and Dawson",CA,ACH
TXN002891,ACC00146,CUST0123,2025-12-11 19:46:59,10562.56,credit,Ellison-Shaw,CH,ACH
TXN002892,ACC00146,CUST0123,2025-10-15 23:13:39,3436.85,debit,Jessica Moore,SG,CHECK
TXN002893,ACC00146,CUST0123,2025-12-10 23:17:19,7455.98,debit,Kelly Spence,JP,CARD
TXN002894,ACC00147,CUST0124,2025-11-17 12:07:01,9994.3,credit,Carson PLC,AU,ACH
TXN002895,ACC00147,CUST0124,2025-12-19 13:55:03,8575.54,credit,Angela Schwartz,FR,CARD
TXN002896,ACC00147,CUST0124,2025-12-22 05:10:30,11549.19,credit,Edwards-May,FR,WIRE
TXN002897,ACC00147,CUST0124,2025-12-09 09:30:26,7313.23,debit,Martin-Pratt,FR,ACH
TXN002898,ACC00147,CUST0124,2025-12-09 19:49:34,3213.08,debit,"Coleman, Nelson and Garcia",US,WIRE
TXN002899,ACC00147,CUST0124,2025-10-23 06:48:59,10297.06,debit,Morrison-Bradford,SG,ACH
TXN002900,ACC00147,CUST0124,2025-12-11 21:02:19,10473.4,credit,Allen and Sons,CA,ACH
TXN002901,ACC00147,CUST0124,2025-11-19 22:08:46,4154.08,debit,"Rodriguez, Lewis and Smith",FR,WIRE
TXN002902,ACC00147,CUST0124,2025-12-29 00:16:29,3153.78,debit,Lopez-Harris,DE,ACH
TXN002903,ACC00147,CUST0124,2025-12-19 13:27:18,806.1,debit,Allen Inc,FR,ACH
TXN002904,ACC00147,CUST0124,2025-12-08 09:46:58,7707.47,debit,"Cunningham, Elliott and Tyler",CH,ACH
TXN002905,ACC00147,CUST0124,2025-12-10 11:45:55,7155.29,debit,Williams Inc,CA,ACH
TXN002906,ACC00147,CUST0124,2025-11-18 18:32:06,6473.7,debit,Smith-Kelly,FR,ACH
TXN002907,ACC00147,CUST0124,2025-11-26 05:49:10,6181.35,credit,James Lee,NL,CARD
TXN002908,ACC00147,CUST0124,2025-12-07 01:12:51,11824.11,debit,Swanson-Dickson,JP,ACH
TXN002909,ACC00148,CUST0125,2025-11-06 14:06:21,10345.23,credit,Shaw and Sons,DE,WIRE
TXN002910,ACC00148,CUST0125,2025-11-07 00:34:59,1599.63,debit,Matthews Group,DE,ACH
TXN002911,ACC00148,CUST0125,2025-10-22 23:30:47,2837.63,debit,Willis-Christian,NL,ACH
TXN002912,ACC00148,CUST0125,2025-10-11 22:40:44,6007.52,debit,Christian Ford,SG,CARD
TXN002913,ACC00148,CUST0125,2025-12-25 14:11:30,6212.73,debit,Anna Higgins,NL,CHECK
TXN002914,ACC00148,CUST0125,2025-11-26 03:00:36,1761.33,debit,Aguirre Ltd,NL,ACH
TXN002915,ACC00148,CUST0125,2025-10-18 23:20:51,210.78,credit,Mack and Sons,GB,WIRE
TXN002916,ACC00148,CUST0125,2025-11-12 03:13:28,373.0,credit,"Black, Chandler and Curtis",FR,ACH
TXN002917,ACC00148,CUST0125,2025-12-24 06:12:13,5778.33,debit,West-Anderson,NL,WIRE
TXN002918,ACC00148,CUST0125,2025-10-09 02:49:43,4613.93,debit,Ward-Chase,NL,ACH
TXN002919,ACC00148,CUST0125,2025-12-10 08:13:16,11144.4,credit,Steven Schroeder,AU,CARD
TXN002920,ACC00148,CUST0125,2025-10-09 06:11:11,9437.51,debit,Allen-Shea,SG,WIRE
TXN002921,ACC00148,CUST0125,2025-12-14 09:55:17,2352.23,debit,Tina Bradley,NL,CARD
TXN002922,ACC00148,CUST0125,2025-11-27 03:46:26,1185.44,credit,Anne Smith PhD,JP,CARD
TXN002923,ACC00148,CUST0125,2025-10-02 15:23:01,10993.26,debit,Payne-Novak,SG,WIRE
TXN002924,ACC00148,CUST0125,2025-10-28 01:59:42,7066.53,debit,Anita Davis,NL,CHECK
TXN002925,ACC00148,CUST0125,2025-10-02 21:32:36,5203.61,debit,Jackson-Phillips,GB,ACH
TXN002926,ACC00148,CUST0125,2025-10-27 02:03:08,7773.86,credit,Ramirez LLC,NL,ACH
TXN002927,ACC00148,CUST0125,2025-10-09 09:39:24,10704.27,debit,Benjamin Page,AF,CARD
TXN002928,ACC00148,CUST0125,2025-10-01 03:41:41,1220.96,debit,William Good,CH,CARD
TXN002929,ACC00148,CUST0125,2025-11-27 10:15:04,518.48,credit,Jessica Glass,US,CARD
TXN002930,ACC00149,CUST0126,2025-10-14 16:09:00,6782.16,credit,Jason Harvey,GB,CARD
TXN002931,ACC00149,CUST0126,2025-11-14 13:48:41,6486.69,debit,Jessica Hunt,DE,CARD
TXN002932,ACC00149,CUST0126,2025-12-01 16:18:27,11940.81,debit,Emily Miller,CA,CARD
TXN002933,ACC00149,CUST0126,2025-11-29 15:34:29,9637.59,credit,Hunter-Baker,US,ACH
TXN002934,ACC00149,CUST0126,2025-12-21 22:24:47,4534.69,credit,Melanie Oliver,AU,CARD
TXN002935,ACC00149,CUST0126,2025-10-03 03:54:32,10576.7,debit,"Brown, Gibbs and Lyons",US,ACH
TXN002936,ACC00149,CUST0126,2025-12-22 10:56:34,6716.3,debit,Brittney Garcia,US,CARD
TXN002937,ACC00149,CUST0126,2025-10-30 09:24:06,85.99,debit,Kelly Nash,CH,CARD
TXN002938,ACC00149,CUST0126,2025-11-05 18:46:09,9411.18,debit,Shane Caldwell,DE,CHECK
TXN002939,ACC00149,CUST0126,2025-10-12 10:26:38,8477.88,debit,John Nichols,AU,CARD
TXN002940,ACC00149,CUST0126,2025-10-29 19:35:20,909.96,credit,Rodriguez-White,SG,ACH
TXN002941,ACC00149,CUST0126,2025-12-02 14:54:53,7309.08,debit,Lowery Group,CH,ACH
TXN002942,ACC00149,CUST0126,2025-11-12 07:21:12,7244.33,credit,Gonzalez-Murphy,DE,ACH
TXN002943,ACC00149,CUST0126,2025-10-08 05:28:36,10582.39,credit,Peterson-Munoz,AU,WIRE
TXN002944,ACC00149,CUST0126,2025-12-11 00:18:42,1276.8,credit,Patrick Wilson,AU,CHECK
TXN002945,ACC00149,CUST0126,2025-11-06 04:47:59,3838.52,debit,Johnson-Moore,AU,WIRE
